conv_id,iter_id,appended_input,total_input,out_token_size,carried_over
2090,2,67,11702,49,11635
2090,3,67,11818,61,11751
2090,4,67,11946,50,11879
2090,5,67,12063,512,11996
2090,6,67,12642,326,12575
2090,7,67,13035,322,12968
2090,8,67,13424,155,13357
2090,9,67,13646,294,13579
2091,0,14607,14607,79,0
2091,1,67,14753,39,14686
2091,2,67,14859,44,14792
2091,3,67,14970,40,14903
2091,4,67,15077,53,15010
2091,5,67,15197,44,15130
2091,6,67,15308,115,15241
2091,7,67,15490,103,15423
2091,8,67,15660,261,15593
2091,9,67,15988,220,15921
2092,0,16369,16369,133,0
2092,1,67,16569,37,16502
2092,2,67,16673,73,16606
2092,3,67,16813,262,16746
2092,4,67,17142,269,17075
2092,5,67,17478,368,17411
2092,6,67,17913,604,17846
2092,7,67,18584,548,18517
2092,8,67,19199,588,19132
2092,9,67,19854,632,19787
2093,0,12963,12963,150,0
2093,1,67,13180,48,13113
2093,2,67,13295,34,13228
2093,3,67,13396,41,13329
2093,4,67,13504,66,13437
2093,5,67,13637,238,13570
2093,6,67,13942,3744,13875
2093,7,67,17753,66,17686
2093,8,67,17886,511,17819
2093,9,67,18464,374,18397
2094,0,11714,11714,187,0
2094,1,67,11968,42,11901
2094,2,67,12077,47,12010
2094,3,67,12191,75,12124
2094,4,67,12333,91,12266
2094,5,67,12491,42,12424
2094,6,67,12600,251,12533
2094,7,67,12918,194,12851
2094,8,67,13179,268,13112
2094,9,67,13514,380,13447
2095,0,16796,16796,136,0
2095,1,67,16999,39,16932
2095,2,67,17105,59,17038
2095,3,67,17231,40,17164
2095,4,67,17338,43,17271
2095,5,67,17448,78,17381
2095,6,67,17593,176,17526
2095,7,67,17836,690,17769
2095,8,67,18593,381,18526
2095,9,67,19041,63,18974
2096,0,16403,16403,87,0
2096,1,67,16557,40,16490
2096,2,67,16664,59,16597
2096,3,67,16790,46,16723
2096,4,67,16903,47,16836
2096,5,67,17017,188,16950
2096,6,67,17272,261,17205
2096,7,67,17600,143,17533
2096,8,67,17810,106,17743
2096,9,67,17983,411,17916
2097,0,10619,10619,197,0
2097,1,67,10883,64,10816
2097,2,67,11014,78,10947
2097,3,67,11159,44,11092
2097,4,67,11270,128,11203
2097,5,67,11465,217,11398
2097,6,67,11749,646,11682
2097,7,67,12462,863,12395
2097,8,67,13392,650,13325
2097,9,67,14109,633,14042
2098,0,14815,14815,85,0
2098,1,69,14969,41,14900
2098,2,67,15077,54,15010
2098,3,67,15198,43,15131
2098,4,67,15308,134,15241
2098,5,67,15509,140,15442
2098,6,67,15716,171,15649
2098,7,67,15954,200,15887
2098,8,67,16221,333,16154
2098,9,67,16621,270,16554
2099,0,7596,7596,146,0
2099,1,67,7809,46,7742
2099,2,67,7922,40,7855
2099,3,67,8029,65,7962
2099,4,67,8161,226,8094
2099,5,67,8454,245,8387
2099,6,67,8766,501,8699
2099,7,67,9334,311,9267
2099,8,67,9712,151,9645
2099,9,67,9930,354,9863
2100,0,16795,16795,128,0
2100,1,67,16990,39,16923
2100,2,67,17096,42,17029
2100,3,67,17205,72,17138
2100,4,67,17344,45,17277
2100,5,67,17456,58,17389
2100,6,67,17581,313,17514
2100,7,67,17961,120,17894
2100,8,67,18148,174,18081
2100,9,67,18389,1300,18322
2101,0,16553,16553,62,0
2101,1,67,16682,49,16615
2101,2,67,16798,41,16731
2101,3,67,16906,66,16839
2101,4,67,17039,49,16972
2101,5,67,17155,96,17088
2101,6,67,17318,67,17251
2101,7,67,17452,186,17385
2101,8,67,17705,122,17638
2101,9,67,17894,350,17827
2102,0,10850,10850,75,0
2102,1,67,10992,41,10925
2102,2,67,11100,35,11033
2102,3,67,11202,37,11135
2102,4,67,11306,63,11239
2102,5,67,11436,361,11369
2102,6,67,11864,274,11797
2102,7,67,12205,250,12138
2102,8,67,12522,813,12455
2102,9,67,13402,423,13335
2103,0,12240,12240,73,0
2103,1,67,12380,37,12313
2103,2,67,12484,47,12417
2103,3,67,12598,44,12531
2103,4,67,12709,70,12642
2103,5,67,12846,92,12779
2103,6,67,13005,171,12938
2103,7,67,13243,131,13176
2103,8,67,13441,105,13374
2103,9,67,13613,312,13546
2104,0,16755,16755,90,0
2104,1,67,16912,38,16845
2104,2,67,17017,44,16950
2104,3,67,17128,35,17061
2104,4,67,17230,66,17163
2104,5,67,17363,73,17296
2104,6,67,17503,207,17436
2104,7,67,17777,309,17710
2104,8,67,18153,271,18086
2104,9,67,18491,135,18424
2105,0,14870,14870,123,0
2105,1,67,15060,37,14993
2105,2,67,15164,48,15097
2105,3,67,15279,54,15212
2105,4,67,15400,38,15333
2105,5,67,15505,41,15438
2105,6,67,15613,87,15546
2105,7,67,15767,92,15700
2105,8,67,15926,128,15859
2105,9,67,16121,234,16054
2106,0,11518,11518,82,0
2106,1,67,11667,42,11600
2106,2,67,11776,44,11709
2106,3,67,11887,70,11820
2106,4,67,12024,59,11957
2106,5,67,12150,202,12083
2106,6,67,12419,190,12352
2106,7,67,12676,268,12609
2106,8,67,13011,139,12944
2106,9,67,13217,199,13150
2107,0,12732,12732,152,0
2107,1,67,12951,40,12884
2107,2,67,13058,68,12991
2107,3,67,13193,41,13126
2107,4,67,13301,35,13234
2107,5,67,13403,56,13336
2107,6,67,13526,160,13459
2107,7,67,13753,55,13686
2107,8,67,13875,61,13808
2107,9,67,14003,687,13936
2108,0,16356,16356,81,0
2108,1,67,16504,35,16437
2108,2,67,16606,42,16539
2108,3,67,16715,55,16648
2108,4,67,16837,54,16770
2108,5,67,16958,385,16891
2108,6,67,17410,169,17343
2108,7,67,17646,475,17579
2108,8,67,18188,507,18121
2108,9,67,18762,456,18695
2109,0,16921,16921,70,0
2109,1,67,17058,41,16991
2109,2,67,17166,75,17099
2109,3,67,17308,45,17241
2109,4,67,17420,43,17353
2109,5,67,17530,61,17463
2109,6,67,17658,247,17591
2109,7,67,17972,165,17905
2109,8,67,18204,482,18137
2109,9,67,18753,503,18686
2110,0,16621,16621,86,0
2110,1,67,16774,38,16707
2110,2,67,16879,50,16812
2110,3,67,16996,50,16929
2110,4,67,17113,67,17046
2110,5,67,17247,123,17180
2110,6,67,17437,184,17370
2110,7,67,17688,195,17621
2110,8,67,17950,275,17883
2110,9,67,18292,318,18225
2111,0,7036,7036,77,0
2111,1,67,7180,45,7113
2111,2,67,7292,51,7225
2111,3,67,7410,62,7343
2111,4,67,7539,300,7472
2111,5,67,7906,252,7839
2111,6,67,8225,632,8158
2111,7,67,8924,607,8857
2111,8,67,9598,94,9531
2111,9,67,9759,438,9692
2112,0,13377,13377,91,0
2112,1,67,13535,44,13468
2112,2,67,13646,53,13579
2112,3,67,13766,70,13699
2112,4,67,13903,307,13836
2112,5,67,14277,47,14210
2112,6,67,14391,50,14324
2112,7,67,14508,82,14441
2112,8,67,14657,235,14590
2112,9,67,14959,149,14892
2113,0,17214,17214,132,0
2113,1,67,17413,42,17346
2113,2,67,17522,49,17455
2113,3,67,17638,66,17571
2113,4,67,17771,50,17704
2113,5,67,17888,110,17821
2113,6,67,18065,120,17998
2113,7,67,18252,225,18185
2113,8,67,18544,424,18477
2113,9,67,19035,148,18968
2114,0,7246,7246,85,0
2114,1,67,7398,43,7331
2114,2,67,7508,56,7441
2114,3,67,7631,34,7564
2114,4,67,7732,41,7665
2114,5,67,7840,60,7773
2114,6,67,7967,183,7900
2114,7,67,8217,317,8150
2114,8,67,8601,154,8534
2114,9,67,8822,555,8755
2115,0,13962,13962,121,0
2115,1,67,14150,39,14083
2115,2,67,14256,32,14189
2115,3,67,14355,72,14288
2115,4,67,14494,51,14427
2115,5,67,14612,77,14545
2115,6,67,14756,230,14689
2115,7,67,15053,224,14986
2115,8,67,15344,184,15277
2115,9,67,15595,115,15528
2116,0,15607,15607,137,0
2116,1,67,15811,50,15744
2116,2,67,15928,52,15861
2116,3,67,16047,39,15980
2116,4,67,16153,103,16086
2116,5,67,16323,63,16256
2116,6,67,16453,408,16386
2116,7,67,16928,410,16861
2116,8,67,17405,150,17338
2116,9,67,17622,354,17555
2117,0,16255,16255,119,0
2117,1,67,16441,39,16374
2117,2,67,16547,66,16480
2117,3,67,16680,171,16613
2117,4,67,16918,219,16851
2117,5,67,17204,64,17137
2117,6,67,17335,157,17268
2117,7,67,17559,226,17492
2117,8,67,17852,186,17785
2117,9,67,18105,252,18038
2118,0,16354,16354,92,0
2118,1,67,16513,40,16446
2118,2,67,16620,58,16553
2118,3,67,16745,67,16678
2118,4,67,16879,132,16812
2118,5,67,17078,107,17011
2118,6,67,17252,163,17185
2118,7,67,17482,183,17415
2118,8,67,17732,303,17665
2118,9,67,18102,248,18035
2119,0,14510,14510,163,0
2119,1,67,14740,42,14673
2119,2,67,14849,53,14782
2119,3,67,14969,44,14902
2119,4,67,15080,66,15013
2119,5,67,15213,119,15146
2119,6,67,15399,200,15332
2119,7,67,15666,167,15599
2119,8,67,15900,554,15833
2119,9,67,16521,982,16454
2120,0,11849,11849,144,0
2120,1,67,12060,41,11993
2120,2,67,12168,49,12101
2120,3,67,12284,59,12217
2120,4,67,12410,169,12343
2120,5,67,12646,202,12579
2120,6,67,12915,389,12848
2120,7,67,13371,460,13304
2120,8,67,13898,565,13831
2120,9,67,14530,174,14463
2121,0,13921,13921,90,0
2121,1,67,14078,41,14011
2121,2,67,14186,47,14119
2121,3,67,14300,58,14233
2121,4,67,14425,56,14358
2121,5,67,14548,44,14481
2121,6,67,14659,163,14592
2121,7,67,14889,192,14822
2121,8,67,15148,233,15081
2121,9,67,15448,302,15381
2122,0,14478,14478,115,0
2122,1,67,14660,43,14593
2122,2,67,14770,39,14703
2122,3,67,14876,66,14809
2122,4,67,15009,383,14942
2122,5,67,15459,220,15392
2122,6,67,15746,322,15679
2122,7,67,16135,307,16068
2122,8,67,16509,2314,16442
2122,9,67,18890,312,18823
2123,0,9594,9594,85,0
2123,1,67,9746,41,9679
2123,2,67,9854,58,9787
2123,3,67,9979,42,9912
2123,4,67,10088,40,10021
2123,5,67,10195,243,10128
2123,6,67,10505,67,10438
2123,7,67,10639,134,10572
2123,8,67,10840,327,10773
2123,9,67,11234,289,11167
2124,0,6016,6016,175,0
2124,1,67,6258,39,6191
2124,2,67,6364,49,6297
2124,3,67,6480,49,6413
2124,4,67,6596,86,6529
2124,5,67,6749,104,6682
2124,6,67,6920,48,6853
2124,7,67,7035,153,6968
2124,8,67,7255,251,7188
2124,9,67,7573,225,7506
2125,0,16275,16275,121,0
2125,1,67,16463,38,16396
2125,2,67,16568,63,16501
2125,3,67,16698,81,16631
2125,4,67,16846,37,16779
2125,5,67,16950,606,16883
2125,6,67,17623,389,17556
2125,7,67,18079,231,18012
2125,8,67,18377,168,18310
2125,9,67,18612,312,18545
2126,0,15968,15968,92,0
2126,1,67,16127,38,16060
2126,2,67,16232,49,16165
2126,3,67,16348,38,16281
2126,4,67,16453,117,16386
2126,5,67,16637,46,16570
2126,6,67,16750,109,16683
2126,7,67,16926,360,16859
2126,8,67,17353,120,17286
2126,9,67,17540,540,17473
2127,0,16034,16034,102,0
2127,1,67,16203,41,16136
2127,2,67,16311,46,16244
2127,3,67,16424,59,16357
2127,4,67,16550,56,16483
2127,5,67,16673,277,16606
2127,6,67,17017,404,16950
2127,7,67,17488,488,17421
2127,8,67,18043,352,17976
2127,9,67,18462,690,18395
2128,0,15723,15723,182,0
2128,1,67,15972,39,15905
2128,2,67,16078,63,16011
2128,3,67,16208,58,16141
2128,4,67,16333,69,16266
2128,5,67,16469,41,16402
2128,6,67,16577,77,16510
2128,7,67,16721,414,16654
2128,8,67,17202,577,17135
2128,9,67,17846,143,17779
2129,0,15300,15300,115,0
2129,1,67,15482,39,15415
2129,2,67,15588,40,15521
2129,3,67,15695,371,15628
2129,4,67,16133,406,16066
2129,5,67,16606,661,16539
2129,6,67,17334,828,17267
2129,7,67,18229,501,18162
2129,8,67,18797,411,18730
2129,9,67,19275,437,19208
2130,0,13727,13727,178,0
2130,1,67,13972,39,13905
2130,2,67,14078,47,14011
2130,3,67,14192,57,14125
2130,4,67,14316,38,14249
2130,5,67,14421,60,14354
2130,6,67,14548,259,14481
2130,7,67,14874,165,14807
2130,8,67,15106,363,15039
2130,9,67,15536,776,15469
2131,0,6274,6274,78,0
2131,1,67,6419,38,6352
2131,2,67,6524,52,6457
2131,3,67,6643,48,6576
2131,4,67,6758,43,6691
2131,5,67,6868,385,6801
2131,6,67,7320,205,7253
2131,7,67,7592,133,7525
2131,8,67,7792,180,7725
2131,9,67,8039,114,7972
2132,0,16111,16111,138,0
2132,1,67,16316,38,16249
2132,2,67,16421,53,16354
2132,3,67,16541,56,16474
2132,4,67,16664,4902,16597
2132,5,67,21633,262,21566
2132,6,67,21962,257,21895
2132,7,67,22286,381,22219
2132,8,67,22734,4867,22667
2132,9,67,27668,300,27601
2133,0,16325,16325,237,0
2133,1,67,16629,39,16562
2133,2,67,16735,62,16668
2133,3,67,16864,37,16797
2133,4,67,16968,6535,16901
2133,5,67,23570,89,23503
2133,6,67,23726,432,23659
2133,7,67,24225,246,24158
2133,8,67,24538,264,24471
2133,9,67,24869,245,24802
2134,0,13869,13869,70,0
2134,1,69,14008,40,13939
2134,2,67,14115,46,14048
2134,3,67,14228,55,14161
2134,4,67,14350,85,14283
2134,5,67,14502,42,14435
2134,6,67,14611,102,14544
2134,7,67,14780,340,14713
2134,8,67,15187,591,15120
2134,9,67,15845,471,15778
2135,0,14812,14812,94,0
2135,1,67,14973,38,14906
2135,2,67,15078,61,15011
2135,3,67,15206,49,15139
2135,4,67,15322,207,15255
2135,5,67,15596,265,15529
2135,6,67,15928,228,15861
2135,7,67,16223,727,16156
2135,8,67,17017,90,16950
2135,9,67,17174,670,17107
2136,0,13304,13304,159,0
2136,1,67,13530,74,13463
2136,2,67,13671,60,13604
2136,3,67,13798,48,13731
2136,4,67,13913,77,13846
2136,5,67,14057,148,13990
2136,6,190,14395,249,14205
2136,7,67,14711,824,14644
2136,8,67,15602,1224,15535
2137,0,14208,14208,101,0
2137,1,67,14376,37,14309
2137,2,67,14480,103,14413
2137,3,67,14650,89,14583
2137,4,67,14806,52,14739
2137,5,67,14925,142,14858
2137,6,67,15134,60,15067
2137,7,67,15261,235,15194
2137,8,67,15563,205,15496
2137,9,67,15835,1460,15768
2138,0,13890,13890,128,0
2138,1,67,14085,40,14018
2138,2,67,14192,37,14125
2138,3,67,14296,40,14229
2138,4,67,14403,70,14336
2138,5,67,14540,214,14473
2138,6,67,14821,193,14754
2138,7,67,15081,75,15014
2138,8,67,15223,177,15156
2138,9,67,15467,142,15400
2139,0,16425,16425,131,0
2139,1,67,16623,40,16556
2139,2,67,16730,39,16663
2139,3,67,16836,120,16769
2139,4,67,17023,233,16956
2139,5,67,17323,618,17256
2139,6,67,18008,417,17941
2139,7,67,18492,460,18425
2139,8,67,19019,1302,18952
2139,9,67,20388,431,20321
2140,0,16552,16552,142,0
2140,1,67,16761,42,16694
2140,2,67,16870,63,16803
2140,3,67,17000,42,16933
2140,4,67,17109,76,17042
2140,5,67,17252,170,17185
2140,6,67,17489,186,17422
2140,7,67,17742,131,17675
2140,8,67,17940,699,17873
2140,9,67,18706,343,18639
2141,0,16515,16515,82,0
2141,1,67,16664,41,16597
2141,2,67,16772,40,16705
2141,3,67,16879,71,16812
2141,4,67,17017,90,16950
2141,5,67,17174,106,17107
2141,6,67,17347,50,17280
2141,7,67,17464,206,17397
2141,8,67,17737,271,17670
2141,9,67,18075,370,18008
2142,0,15730,15730,79,0
2142,1,69,15878,40,15809
2142,2,67,15985,47,15918
2142,3,67,16099,66,16032
2142,4,67,16232,47,16165
2142,5,67,16346,264,16279
2142,6,67,16677,451,16610
2142,7,67,17195,391,17128
2142,8,67,17653,194,17586
2142,9,67,17914,1236,17847
2143,0,14828,14828,90,0
2143,1,67,14985,66,14918
2143,2,67,15118,41,15051
2143,3,67,15226,37,15159
2143,4,67,15330,60,15263
2143,5,67,15457,49,15390
2143,6,67,15573,44,15506
2143,7,67,15684,98,15617
2143,8,67,15849,296,15782
2143,9,67,16212,429,16145
2144,0,13098,13098,84,0
2144,1,67,13249,40,13182
2144,2,67,13356,46,13289
2144,3,67,13469,60,13402
2144,4,190,13719,42,13529
2144,5,67,13828,103,13761
2144,6,67,13998,415,13931
2144,7,67,14480,365,14413
2144,8,67,14912,268,14845
2145,0,13160,13160,119,0
2145,1,67,13346,40,13279
2145,2,67,13453,41,13386
2145,3,67,13561,137,13494
2145,4,67,13765,64,13698
2145,5,67,13896,632,13829
2145,6,67,14595,41,14528
2145,7,67,14703,429,14636
2145,8,67,15199,598,15132
2145,9,67,15864,830,15797
2146,0,5566,5566,98,0
2146,1,67,5731,42,5664
2146,2,67,5840,49,5773
2146,3,67,5956,44,5889
2146,4,67,6067,41,6000
2146,5,67,6175,188,6108
2146,6,67,6430,99,6363
2146,7,67,6596,40,6529
2146,8,67,6703,192,6636
2146,9,67,6962,535,6895
2147,0,16195,16195,95,0
2147,1,67,16357,37,16290
2147,2,67,16461,45,16394
2147,3,67,16573,58,16506
2147,4,67,16698,45,16631
2147,5,67,16810,118,16743
2147,6,67,16995,225,16928
2147,7,67,17287,308,17220
2147,8,67,17662,373,17595
2147,9,67,18102,327,18035
2148,0,16559,16559,87,0
2148,1,67,16713,41,16646
2148,2,67,16821,65,16754
2148,3,67,16953,51,16886
2148,4,67,17071,65,17004
2148,5,67,17203,37,17136
2148,6,67,17307,177,17240
2148,7,67,17551,90,17484
2148,8,67,17708,242,17641
2148,9,67,18017,1022,17950
2149,0,14903,14903,84,0
2149,1,67,15054,39,14987
2149,2,67,15160,61,15093
2149,3,67,15288,38,15221
2149,4,67,15393,54,15326
2149,5,67,15514,146,15447
2149,6,67,15727,70,15660
2149,7,67,15864,422,15797
2149,8,67,16353,596,16286
2149,9,67,17016,809,16949
2150,0,10652,10652,139,0
2150,1,67,10858,50,10791
2150,2,67,10975,39,10908
2150,3,67,11081,141,11014
2150,4,67,11289,103,11222
2150,5,67,11459,205,11392
2150,6,67,11731,198,11664
2150,7,67,11996,151,11929
2150,8,67,12214,211,12147
2150,9,67,12492,401,12425
2151,0,14373,14373,99,0
2151,1,67,14539,39,14472
2151,2,67,14645,57,14578
2151,3,67,14769,45,14702
2151,4,67,14881,43,14814
2151,5,67,14991,51,14924
2151,6,67,15109,76,15042
2151,7,67,15252,74,15185
2151,8,67,15393,238,15326
2151,9,67,15698,264,15631
2152,0,14656,14656,84,0
2152,1,67,14807,46,14740
2152,2,67,14920,68,14853
2152,3,67,15055,55,14988
2152,4,67,15177,67,15110
2152,5,67,15311,73,15244
2152,6,67,15451,180,15384
2152,7,67,15698,164,15631
2152,8,67,15929,169,15862
2152,9,67,16165,227,16098
2153,0,16779,16779,99,0
2153,1,67,16945,48,16878
2153,2,67,17060,49,16993
2153,3,67,17176,62,17109
2153,4,67,17305,51,17238
2153,5,67,17423,123,17356
2153,6,67,17613,79,17546
2153,7,67,17759,206,17692
2153,8,67,18032,295,17965
2153,9,67,18394,207,18327
2154,0,15304,15304,93,0
2154,1,67,15464,38,15397
2154,2,67,15569,52,15502
2154,3,67,15688,32,15621
2154,4,67,15787,120,15720
2154,5,67,15974,286,15907
2154,6,67,16327,121,16260
2154,7,190,16638,147,16448
2154,8,67,16852,1259,16785
2155,0,16405,16405,119,0
2155,1,67,16591,40,16524
2155,2,67,16698,39,16631
2155,3,67,16804,161,16737
2155,4,67,17032,45,16965
2155,5,67,17144,208,17077
2155,6,67,17419,191,17352
2155,7,67,17677,309,17610
2155,8,67,18053,209,17986
2155,9,67,18329,308,18262
2156,0,14639,14639,140,0
2156,1,67,14846,42,14779
2156,2,67,14955,39,14888
2156,3,67,15061,137,14994
2156,4,67,15265,34,15198
2156,5,67,15366,56,15299
2156,6,67,15489,78,15422
2156,7,67,15634,407,15567
2156,8,67,16108,127,16041
2156,9,67,16302,486,16235
2157,0,14218,14218,75,0
2157,1,69,14362,41,14293
2157,2,67,14470,44,14403
2157,3,67,14581,102,14514
2157,4,67,14750,53,14683
2157,5,67,14870,136,14803
2157,6,67,15073,232,15006
2157,7,67,15372,132,15305
2157,8,67,15571,351,15504
2157,9,67,15989,253,15922
2158,0,14440,14440,143,0
2158,1,67,14650,41,14583
2158,2,67,14758,38,14691
2158,3,67,14863,45,14796
2158,4,67,14975,55,14908
2158,5,67,15097,251,15030
2158,6,67,15415,175,15348
2158,7,67,15657,156,15590
2158,8,67,15880,270,15813
2158,9,67,16217,361,16150
2159,0,15206,15206,195,0
2159,1,67,15468,39,15401
2159,2,67,15574,61,15507
2159,3,67,15702,37,15635
2159,4,67,15806,205,15739
2159,5,67,16078,65,16011
2159,6,67,16210,267,16143
2159,7,67,16544,319,16477
2159,8,67,16930,220,16863
2159,9,67,17217,400,17150
2160,0,11695,11695,85,0
2160,1,69,11849,39,11780
2160,2,67,11955,32,11888
2160,3,67,12054,111,11987
2160,4,67,12232,127,12165
2160,5,67,12426,301,12359
2160,6,67,12794,207,12727
2160,7,67,13068,696,13001
2160,8,67,13831,67,13764
2160,9,67,13965,124,13898
2161,0,15001,15001,114,0
2161,1,67,15182,41,15115
2161,2,67,15290,50,15223
2161,3,67,15407,45,15340
2161,4,67,15519,145,15452
2161,5,67,15731,82,15664
2161,6,67,15880,205,15813
2161,7,67,16152,131,16085
2161,8,67,16350,162,16283
2161,9,67,16579,1077,16512
2162,0,5559,5559,161,0
2162,1,67,5787,40,5720
2162,2,67,5894,51,5827
2162,3,67,6012,218,5945
2162,4,67,6297,101,6230
2162,5,67,6465,275,6398
2162,6,67,6807,305,6740
2162,7,67,7179,171,7112
2162,8,67,7417,451,7350
2162,9,67,7935,434,7868
2163,0,13606,13606,121,0
2163,1,67,13794,37,13727
2163,2,67,13898,58,13831
2163,3,67,14023,66,13956
2163,4,67,14156,51,14089
2163,5,67,14274,256,14207
2163,6,67,14597,188,14530
2163,7,67,14852,368,14785
2163,8,67,15287,314,15220
2163,9,67,15668,647,15601
2164,0,16692,16692,113,0
2164,1,67,16872,39,16805
2164,2,67,16978,41,16911
2164,3,67,17086,41,17019
2164,4,67,17194,70,17127
2164,5,67,17331,47,17264
2164,6,67,17445,77,17378
2164,7,67,17589,179,17522
2164,8,67,17835,229,17768
2164,9,67,18131,294,18064
2165,0,14825,14825,126,0
2165,1,67,15018,48,14951
2165,2,67,15133,44,15066
2165,3,67,15244,63,15177
2165,4,67,15374,40,15307
2165,5,67,15481,405,15414
2165,6,67,15953,179,15886
2165,7,67,16199,753,16132
2165,8,67,17019,257,16952
2165,9,67,17343,250,17276
2166,0,15488,15488,80,0
2166,1,67,15635,40,15568
2166,2,67,15742,49,15675
2166,3,67,15858,43,15791
2166,4,67,15968,72,15901
2166,5,67,16107,355,16040
2166,6,67,16529,279,16462
2166,7,67,16875,869,16808
2166,8,67,17811,209,17744
2166,9,67,18087,298,18020
2167,0,16467,16467,136,0
2167,1,67,16670,38,16603
2167,2,67,16775,59,16708
2167,3,67,16901,61,16834
2167,4,67,17029,38,16962
2167,5,67,17134,45,17067
2167,6,67,17246,212,17179
2167,7,67,17525,97,17458
2167,8,67,17689,158,17622
2167,9,67,17914,456,17847
2168,0,11444,11444,93,0
2168,1,67,11604,39,11537
2168,2,67,11710,41,11643
2168,3,67,11818,86,11751
2168,4,67,11971,33,11904
2168,5,67,12071,73,12004
2168,6,67,12211,159,12144
2168,7,67,12437,112,12370
2168,8,67,12616,290,12549
2168,9,67,12973,197,12906
2169,0,15100,15100,113,0
2169,1,67,15280,42,15213
2169,2,67,15389,41,15322
2169,3,67,15497,35,15430
2169,4,67,15599,67,15532
2169,5,67,15733,46,15666
2169,6,67,15846,85,15779
2169,7,67,15998,131,15931
2169,8,67,16196,409,16129
2169,9,67,16672,236,16605
2170,0,13679,13679,82,0
2170,1,69,13830,42,13761
2170,2,67,13939,42,13872
2170,3,67,14048,52,13981
2170,4,67,14167,45,14100
2170,5,67,14279,140,14212
2170,6,67,14486,45,14419
2170,7,67,14598,2064,14531
2170,8,67,16729,61,16662
2170,9,67,16857,1970,16790
2171,0,5951,5951,87,0
2171,1,67,6105,38,6038
2171,2,67,6210,53,6143
2171,3,67,6330,63,6263
2171,4,67,6460,70,6393
2171,5,67,6597,42,6530
2171,6,67,6706,204,6639
2171,7,67,6977,265,6910
2171,8,67,7309,357,7242
2171,9,67,7733,1079,7666
2172,0,7389,7389,112,0
2172,1,67,7568,42,7501
2172,2,67,7677,53,7610
2172,3,67,7797,36,7730
2172,4,67,7900,46,7833
2172,5,67,8013,44,7946
2172,6,67,8124,163,8057
2172,7,67,8354,178,8287
2172,8,67,8599,197,8532
2172,9,67,8863,73,8796
2173,0,14077,14077,174,0
2173,1,67,14318,35,14251
2173,2,67,14420,44,14353
2173,3,67,14531,42,14464
2173,4,67,14640,69,14573
2173,5,67,14776,124,14709
2173,6,67,14967,201,14900
2173,7,67,15235,331,15168
2173,8,67,15633,231,15566
2173,9,67,15931,151,15864
2174,0,12553,12553,87,0
2174,1,67,12707,42,12640
2174,2,67,12816,45,12749
2174,3,67,12928,54,12861
2174,4,67,13049,136,12982
2174,5,67,13252,152,13185
2174,6,67,13471,338,13404
2174,7,67,13876,51,13809
2174,8,67,13994,398,13927
2174,9,67,14459,245,14392
2175,0,15610,15610,95,0
2175,1,67,15772,41,15705
2175,2,67,15880,51,15813
2175,3,67,15998,66,15931
2175,4,67,16131,82,16064
2175,5,67,16280,48,16213
2175,6,67,16395,304,16328
2175,7,67,16766,252,16699
2175,8,67,17085,75,17018
2175,9,67,17227,284,17160
2176,0,16150,16150,83,0
2176,1,67,16300,43,16233
2176,2,67,16410,47,16343
2176,3,67,16524,65,16457
2176,4,67,16656,280,16589
2176,5,67,17003,232,16936
2176,6,67,17302,572,17235
2176,7,67,17941,284,17874
2176,8,67,18292,528,18225
2176,9,67,18887,159,18820
2177,0,16416,16416,129,0
2177,1,67,16612,40,16545
2177,2,67,16719,67,16652
2177,3,67,16853,45,16786
2177,4,67,16965,73,16898
2177,5,67,17105,51,17038
2177,6,67,17223,157,17156
2177,7,67,17447,255,17380
2177,8,67,17769,455,17702
2177,9,67,18291,159,18224
2178,0,16704,16704,210,0
2178,1,67,16981,38,16914
2178,2,67,17086,43,17019
2178,3,67,17196,95,17129
2178,4,67,17358,50,17291
2178,5,67,17475,60,17408
2178,6,67,17602,465,17535
2178,7,67,18134,250,18067
2178,8,67,18451,370,18384
2178,9,67,18888,347,18821
2179,0,11158,11158,79,0
2179,1,67,11304,39,11237
2179,2,67,11410,49,11343
2179,3,67,11526,55,11459
2179,4,67,11648,85,11581
2179,5,67,11800,138,11733
2179,6,67,12005,234,11938
2179,7,67,12306,185,12239
2179,8,67,12558,294,12491
2179,9,65,12917,183,12852
2180,0,15184,15184,137,0
2180,1,67,15388,40,15321
2180,2,67,15495,55,15428
2180,3,67,15617,48,15550
2180,4,67,15732,164,15665
2180,5,67,15963,302,15896
2180,6,67,16332,915,16265
2180,7,67,17314,713,17247
2180,8,67,18094,335,18027
2180,9,67,18496,495,18429
2181,0,12968,12968,90,0
2181,1,67,13125,40,13058
2181,2,67,13232,59,13165
2181,3,67,13358,31,13291
2181,4,67,13456,51,13389
2181,5,67,13574,45,13507
2181,6,67,13686,56,13619
2181,7,67,13809,1075,13742
2181,8,67,14951,1172,14884
2181,9,67,16190,402,16123
2182,0,13779,13779,126,0
2182,1,67,13972,38,13905
2182,2,67,14077,49,14010
2182,3,67,14193,66,14126
2182,4,67,14326,199,14259
2182,5,67,14592,217,14525
2182,6,67,14876,205,14809
2182,7,67,15148,265,15081
2182,8,67,15480,120,15413
2182,9,67,15667,655,15600
2183,0,14622,14622,113,0
2183,1,67,14802,40,14735
2183,2,67,14909,44,14842
2183,3,67,15020,55,14953
2183,4,67,15142,78,15075
